Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Race,Race Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,% of Total Deaths
,2012,2012,"Hampshire County, MA",25015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,145353,Unreliable,4.266,14.421,Unreliable,5.166,18.517,0.004%
,2012,2012,"Middlesex County, MA",25017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,112,1283470,8.726,7.11,10.342,8.497,6.895,10.099,0.034%
,2012,2012,"Norfolk County, MA",25021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,63,567680,11.098,8.528,14.199,10.865,8.291,13.986,0.019%
,2012,2012,"Plymouth County, MA",25023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,55,440266,12.492,9.411,16.261,14.223,10.622,18.651,0.017%
,2012,2012,"Suffolk County, MA",25025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,77,478599,16.089,12.697,20.108,16.599,12.964,20.937,0.024%
,2012,2012,"Worcester County, MA",25027,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,84,721527,11.642,9.286,14.414,12.164,9.66,15.119,0.026%
,2012,2012,"Berrien County, MI",26021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,126037,Unreliable,6.073,18.637,Unreliable,6.535,20.987,0.004%
,2012,2012,"Calhoun County, MI",26025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,32,114448,27.96,19.125,39.472,29.732,20.06,42.444,0.010%
,2012,2012,"Genesee County, MI",26049,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,49,318707,15.375,11.374,20.326,15.948,11.718,21.207,0.015%
,2012,2012,"Grand Traverse County, MI",26055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,85524,Unreliable,6.421,23.014,Unreliable,6.257,23.994,0.003%
,2012,2012,"Ingham County, MI",26065,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,224407,10.249,6.497,15.379,9.816,6.151,14.861,0.007%
,2012,2012,"Kalamazoo County, MI",26077,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,213970,Unreliable,4.274,12.143,Unreliable,4.402,12.971,0.005%
,2012,2012,"Kent County, MI",26081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,41,521797,7.857,5.639,10.66,7.796,5.569,10.616,0.013%
,2012,2012,"Livingston County, MI",26093,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,178590,13.999,9.059,20.665,16.182,10.368,24.077,0.008%
,2012,2012,"Macomb County, MI",26099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,125,725647,17.226,14.206,20.246,17.134,14.047,20.221,0.038%
,2012,2012,"Monroe County, MI",26115,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,41,145138,28.249,20.272,38.323,31.819,22.627,43.498,0.013%
,2012,2012,"Muskegon County, MI",26121,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,140732,Unreliable,5.439,16.691,Unreliable,6.17,18.936,0.004%
,2012,2012,"Oakland County, MI",26125,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,956105,Unreliable,1.116,2.975,Unreliable,1.16,3.189,0.006%
,2012,2012,"St. Clair County, MI",26147,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,153530,13.027,7.957,20.119,15.377,9.258,24.013,0.006%
,2012,2012,"Washtenaw County, MI",26161,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,268904,7.809,4.834,11.938,8.074,4.932,12.47,0.006%
,2012,2012,"Wayne County, MI",26163,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,69,736526,9.368,7.289,11.856,9.479,7.346,12.038,0.021%
,2012,2012,"Wayne County, MI",26163,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,194,989188,19.612,16.852,22.372,20.811,17.834,23.788,0.059%
,2012,2012,"Anoka County, MN",27003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,34,299727,11.344,7.856,15.852,10.747,7.398,15.093,0.010%
,2012,2012,"Dakota County, MN",27037,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,20,357818,5.589,3.414,8.632,5.926,3.568,9.255,0.006%
,2012,2012,"Hennepin County, MN",27053,Drug poisonings (overdose) Unintentional (X40-X44),D1,American Indian or Alaska Native,1002-5,12,16709,Unreliable,37.109,125.451,Unreliable,36.693,140.719,0.004%
,2012,2012,"Hennepin County, MN",27053,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,19,158250,Unreliable,7.229,18.749,Unreliable,8.098,21.005,0.006%
,2012,2012,"Hennepin County, MN",27053,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,71,925651,7.67,5.991,9.675,7.1,5.502,9.016,0.022%
,2012,2012,"Olmsted County, MN",27109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,128834,Unreliable,4.262,15.277,Unreliable,5.024,18.009,0.003%
,2012,2012,"Ramsey County, MN",27123,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,50,380680,13.134,9.749,17.316,13.469,9.896,17.911,0.015%
,2012,2012,"St. Louis County, MN",27137,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,188901,Unreliable,4.444,13.097,Unreliable,3.866,11.866,0.005%
,2012,2012,"Washington County, MN",27163,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,217943,Unreliable,2.52,9.031,Unreliable,2.532,9.075,0.003%
,2012,2012,"DeSoto County, MS",28033,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,123451,Unreliable,5.607,18.007,Unreliable,5.87,18.852,0.004%
,2012,2012,"Harrison County, MS",28047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,34,139435,24.384,16.887,34.074,22.929,15.783,32.201,0.010%
,2012,2012,"Jackson County, MS",28059,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,104510,22.007,13.951,33.022,20.03,12.552,30.325,0.007%
,2012,2012,"Pearl River County, MS",28109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,47338,Unreliable,10.13,38.849,Unreliable,11.368,43.597,0.003%
,2012,2012,"Rankin County, MS",28121,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,18,113941,Unreliable,9.363,24.967,Unreliable,9.116,24.308,0.006%
,2012,2012,"Boone County, MO",29019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,142564,Unreliable,6.415,18.226,Unreliable,7.203,21.227,0.005%
,2012,2012,"Christian County, MO",29043,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,77721,Unreliable,9.848,30.223,Unreliable,10.187,31.264,0.004%
,2012,2012,"Clay County, MO",29047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,23,205415,11.197,7.098,16.801,10.771,6.75,16.307,0.007%
,2012,2012,"Dunklin County, MO",29069,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,28170,Unreliable,19.493,69.869,Unreliable,19.9,71.326,0.003%
,2012,2012,"Franklin County, MO",29071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,99202,Unreliable,6.25,21.13,Unreliable,5.55,19.891,0.004%
,2012,2012,"Greene County, MO",29077,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,39,261645,14.906,10.599,20.377,15.801,11.125,21.779,0.012%
,2012,2012,"Jackson County, MO",29095,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,15,170428,Unreliable,4.926,14.517,Unreliable,5.343,15.744,0.005%
,2012,2012,"Jackson County, MO",29095,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,71,486077,14.607,11.408,18.424,13.872,10.772,17.586,0.022%
,2012,2012,"Jasper County, MO",29097,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,107536,Unreliable,5.766,19.493,Unreliable,5.886,19.898,0.004%
,2012,2012,"Jefferson County, MO",29099,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,48,214825,22.344,16.475,29.624,22.212,16.321,29.538,0.015%
,2012,2012,"Platte County, MO",29165,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,82222,Unreliable,7.541,25.494,Unreliable,7.613,25.736,0.004%
,2012,2012,"St. Charles County, MO",29183,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,35,339803,10.3,7.174,14.325,9.963,6.899,13.922,0.011%
,2012,2012,"St. Francois County, MO",29187,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,62188,40.201,26.016,59.344,44.522,28.526,66.245,0.008%
,2012,2012,"St. Louis County, MO",29189,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,32,242885,13.175,9.012,18.599,14.189,9.641,20.14,0.010%
,2012,2012,"St. Louis County, MO",29189,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,87,713536,12.193,9.766,15.04,12.874,10.239,15.979,0.027%
,2012,2012,"St. Louis city, MO",29510,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,25,158021,15.821,10.238,23.354,16.749,10.731,24.921,0.008%
,2012,2012,"St. Louis city, MO",29510,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,40,148166,26.997,19.287,36.762,24.445,17.212,33.694,0.012%
,2012,2012,"Flathead County, MT",30029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,88903,Unreliable,6.177,22.139,Unreliable,6.561,23.516,0.003%
,2012,2012,"Missoula County, MT",30063,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,104725,Unreliable,7.309,22.43,Unreliable,7.219,23.185,0.004%
,2012,2012,"Douglas County, NE",31055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,45,439410,10.241,7.47,13.703,10.326,7.473,13.909,0.014%
,2012,2012,"Lancaster County, NE",31109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,265357,7.914,4.899,12.097,7.844,4.791,12.114,0.006%
,2012,2012,"Clark County, NV",32003,Drug poisonings (overdose) Unintentional (X40-X44),D1,Asian or Pacific Islander,A-PI,10,221945,Unreliable,2.161,8.286,Unreliable,1.968,7.547,0.003%
,2012,2012,"Clark County, NV",32003,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,39,249461,15.634,11.117,21.372,15.854,11.219,21.761,0.012%
,2012,2012,"Clark County, NV",32003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,294,1501634,19.579,17.341,21.817,18.921,16.737,21.106,0.090%
,2012,2012,"Nye County, NV",32023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,39534,Unreliable,13.89,49.785,Unreliable,15.309,63.555,0.003%
,2012,2012,"Washoe County, NV",32031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,79,376281,20.995,16.622,26.166,20.077,15.818,25.129,0.024%
,2012,2012,"Cheshire County, NH",33005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,74733,Unreliable,7.348,26.337,Unreliable,8.323,31.919,0.003%
,2012,2012,"Hillsborough County, NH",33011,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,49,374460,13.086,9.681,17.3,13.676,10.083,18.132,0.015%
,2012,2012,"Rockingham County, NH",33015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,34,287712,11.817,8.184,16.514,12.817,8.767,18.094,0.010%
,2012,2012,"Strafford County, NH",33017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,118029,Unreliable,4.063,15.581,Unreliable,4.377,16.784,0.003%
,2012,2012,"Atlantic County, NJ",34001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,51,199887,25.514,18.997,33.547,27.107,19.987,35.94,0.016%
,2012,2012,"Bergen County, NJ",34003,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,55,702286,7.832,5.9,10.194,8.363,6.246,10.967,0.017%
,2012,2012,"Burlington County, NJ",34005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,60,343804,17.452,13.318,22.464,17.428,13.2,22.58,0.018%
,2012,2012,"Camden County, NJ",34007,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,18,112004,Unreliable,9.525,25.399,Unreliable,9.738,25.968,0.006%
,2012,2012,"Camden County, NJ",34007,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,99,368111,26.894,21.858,32.742,27.31,22.121,33.35,0.030%
,2012,2012,"Cape May County, NJ",34009,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,89376,23.496,14.545,35.917,27.903,16.8,43.574,0.006%
,2012,2012,"Cumberland County, NJ",34011,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,115913,18.98,11.894,28.736,19.145,11.998,28.986,0.007%
,2012,2012,"Essex County, NJ",34013,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,39,340254,11.462,8.151,15.669,11.324,8.052,15.48,0.012%
,2012,2012,"Essex County, NJ",34013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,43,398670,10.786,7.806,14.528,10.513,7.577,14.211,0.013%
,2012,2012,"Gloucester County, NJ",34015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,66,247561,26.66,20.619,33.918,28.844,22.214,36.834,0.020%
,2012,2012,"Hudson County, NJ",34017,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,12,103194,Unreliable,6.009,20.313,Unreliable,5.986,20.235,0.004%
,2012,2012,"Hudson County, NJ",34017,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,46,440679,10.438,7.642,13.923,9.89,7.214,13.233,0.014%
,2012,2012,"Mercer County, NJ",34021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,29,248436,11.673,7.818,16.764,12.185,8.097,17.611,0.009%
,2012,2012,"Middlesex County, NJ",34023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,82,530571,15.455,12.292,19.184,16.157,12.792,20.137,0.025%
,2012,2012,"Monmouth County, NJ",34025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,77,540746,14.24,11.238,17.797,15.217,11.906,19.163,0.024%
,2012,2012,"Morris County, NJ",34027,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,48,427322,11.233,8.282,14.893,12.554,9.191,16.745,0.015%
,2012,2012,"Ocean County, NJ",34029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,100,544825,18.355,14.757,21.952,21.473,17.137,25.808,0.031%
,2012,2012,"Passaic County, NJ",34031,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,42,387354,10.843,7.815,14.656,11.143,7.996,15.116,0.013%
,2012,2012,"Salem County, NJ",34033,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,54444,Unreliable,8.808,33.779,Unreliable,10.105,38.754,0.003%
,2012,2012,"Somerset County, NJ",34035,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,241471,Unreliable,3.787,10.76,Unreliable,3.819,11.254,0.005%
,2012,2012,"Sussex County, NJ",34037,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,140428,Unreliable,4.929,15.83,Unreliable,5.818,19.668,0.004%
,2012,2012,"Union County, NJ",34039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,28,380173,7.365,4.894,10.645,7.534,4.965,10.961,0.009%
,2012,2012,"Warren County, NJ",34041,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,99456,Unreliable,6.234,21.076,Unreliable,6.561,23.518,0.004%
,2012,2012,"Bernalillo County, NM",35001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,148,583395,25.369,21.282,29.456,25.437,21.254,29.621,0.045%
,2012,2012,"Dona Ana County, NM",35013,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,31,200460,15.464,10.507,21.951,17.036,11.494,24.32,0.009%
,2012,2012,"Otero County, NM",35035,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,56623,Unreliable,9.698,34.76,Unreliable,10.723,41.122,0.003%
,2012,2012,"Rio Arriba County, NM",35039,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,27,31924,84.576,55.736,123.054,101.894,66.56,149.298,0.008%
,2012,2012,"Sandoval County, NM",35043,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,109495,Unreliable,10.447,27.098,Unreliable,11.563,29.991,0.006%
,2012,2012,"San Juan County, NM",35045,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,75190,Unreliable,11.166,32.904,Unreliable,10.98,33.699,0.005%
,2012,2012,"San Miguel County, NM",35047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,26988,Unreliable,17.769,68.143,Unreliable,16.399,68.08,0.003%
,2012,2012,"Santa Fe County, NM",35049,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,135409,24.371,16.776,34.225,26.077,17.594,37.226,0.010%
,2012,2012,"Taos County, NM",35055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,29349,Unreliable,18.71,67.062,Unreliable,17.447,72.431,0.003%
,2012,2012,"Valencia County, NM",35061,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,69893,Unreliable,6.861,26.312,Unreliable,7.23,27.726,0.003%
,2012,2012,"Albany County, NY",36001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,243750,Unreliable,2.253,8.075,Unreliable,2.251,8.631,0.003%
,2012,2012,"Bronx County, NY",36005,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,48,639385,7.507,5.535,9.953,7.498,5.509,9.97,0.015%
,2012,2012,"Bronx County, NY",36005,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,102,654219,15.591,12.565,18.617,16.083,12.928,19.239,0.031%
,2012,2012,"Broome County, NY",36007,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,177947,Unreliable,5.139,14.602,Unreliable,5.634,16.604,0.005%
,2012,2012,"Chemung County, NY",36015,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,80332,Unreliable,11.385,32.345,Unreliable,11.675,34.404,0.005%
,2012,2012,"Dutchess County, NY",36027,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,45,249569,18.031,13.152,24.127,17.717,12.769,23.948,0.014%
,2012,2012,"Erie County, NY",36029,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,66,751922,8.778,6.789,11.167,9.375,7.204,11.995,0.020%
,2012,2012,"Kings County, NY",36047,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,57,944572,6.034,4.57,7.818,5.733,4.331,7.445,0.017%
,2012,2012,"Kings County, NY",36047,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,131,1286918,10.179,8.436,11.923,10.344,8.532,12.155,0.040%
,2012,2012,"Monroe County, NY",36055,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,11,125264,Unreliable,4.384,15.712,Unreliable,4.99,17.886,0.003%
,2012,2012,"Monroe County, NY",36055,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,48,591429,8.116,5.984,10.761,8.387,6.117,11.222,0.015%
,2012,2012,"Nassau County, NY",36059,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,135,1052355,12.828,10.664,14.992,13.842,11.44,16.244,0.041%
,2012,2012,"New York County, NY",36061,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,34,317043,10.724,7.427,14.986,10.426,7.176,14.641,0.010%
,2012,2012,"New York County, NY",36061,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,101,1076312,9.384,7.554,11.214,8.837,7.064,10.61,0.031%
,2012,2012,"Niagara County, NY",36063,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,193470,12.922,8.362,19.075,14.83,9.502,22.066,0.008%
,2012,2012,"Onondaga County, NY",36067,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,42,387425,10.841,7.813,14.654,10.355,7.364,14.156,0.013%
,2012,2012,"Orange County, NY",36071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,45,313917,14.335,10.456,19.181,14.412,10.43,19.413,0.014%
,2012,2012,"Oswego County, NY",36075,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,118588,Unreliable,5.229,17.676,Unreliable,5.241,18.787,0.004%
,2012,2012,"Putnam County, NY",36079,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,93729,Unreliable,8.957,26.396,Unreliable,10.925,33.528,0.005%
,2012,2012,"Queens County, NY",36081,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,22,491103,4.48,2.807,6.782,4.582,2.837,7.005,0.007%
,2012,2012,"Queens County, NY",36081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,87,1158868,7.507,6.013,9.26,7.083,5.657,8.758,0.027%
,2012,2012,"Richmond County, NY",36085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,67,371105,18.054,13.992,22.928,17.859,13.783,22.763,0.021%
,2012,2012,"Rockland County, NY",36087,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,16,250842,Unreliable,3.646,10.358,Unreliable,3.854,11.358,0.005%
,2012,2012,"Suffolk County, NY",36103,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,12,130173,Unreliable,4.763,16.103,Unreliable,4.96,16.767,0.004%
,2012,2012,"Suffolk County, NY",36103,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,249,1298429,19.177,16.795,21.559,19.546,17.056,22.036,0.076%
,2012,2012,"Sullivan County, NY",36105,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,66585,Unreliable,9.312,31.481,Unreliable,9.444,33.851,0.004%
,2012,2012,"Tompkins County, NY",36109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,86462,Unreliable,6.351,22.764,Unreliable,6.338,24.308,0.003%
,2012,2012,"Westchester County, NY",36119,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,11,158964,Unreliable,3.454,12.381,Unreliable,3.228,11.569,0.003%
,2012,2012,"Westchester County, NY",36119,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,65,732112,8.878,6.852,11.316,8.972,6.878,11.501,0.020%
,2012,2012,"Alamance County, NC",37001,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,19,118562,Unreliable,9.648,25.026,Unreliable,10.574,28.197,0.006%
,2012,2012,"Brunswick County, NC",37019,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,24,96897,24.769,15.87,36.854,27.032,16.733,41.321,0.007%
,2012,2012,"Buncombe County, NC",37021,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,25,222347,11.244,7.276,16.598,12.404,8.027,18.311,0.008%
,2012,2012,"Burke County, NC",37023,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,79258,27.757,17.395,42.025,33.028,20.445,50.487,0.007%
,2012,2012,"Cabarrus County, NC",37025,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,147485,Unreliable,4.204,14.213,Unreliable,3.908,13.21,0.004%
,2012,2012,"Caldwell County, NC",37027,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,13,76291,Unreliable,9.073,29.139,Unreliable,9.164,30.981,0.004%
,2012,2012,"Catawba County, NC",37035,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,22,133178,16.519,10.352,25.01,17.346,10.737,26.515,0.007%
,2012,2012,"Cleveland County, NC",37045,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,75436,Unreliable,8.22,27.787,Unreliable,8.986,30.38,0.004%
,2012,2012,"Cumberland County, NC",37051,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,32,179089,17.868,12.222,25.225,18.401,12.502,26.119,0.010%
,2012,2012,"Davidson County, NC",37057,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,26,144107,18.042,11.786,26.436,19.972,12.925,29.482,0.008%
,2012,2012,"Forsyth County, NC",37067,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,33,246769,13.373,9.205,18.78,13.33,9.118,18.818,0.010%
,2012,2012,"Gaston County, NC",37071,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,40,170118,23.513,16.798,32.018,24.192,17.203,33.071,0.012%
,2012,2012,"Guilford County, NC",37081,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,10,172692,Unreliable,2.777,10.649,Unreliable,3.161,13.121,0.003%
,2012,2012,"Guilford County, NC",37081,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,36,301418,11.944,8.365,16.535,12.203,8.5,16.971,0.011%
,2012,2012,"Harnett County, NC",37085,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,15,90278,Unreliable,9.299,27.405,Unreliable,9.505,28.01,0.005%
,2012,2012,"Haywood County, NC",37087,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,17,57410,Unreliable,17.25,47.411,Unreliable,20.094,57.088,0.005%
,2012,2012,"Henderson County, NC",37089,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,11,102056,Unreliable,5.381,19.286,Unreliable,6.429,23.045,0.003%
,2012,2012,"Iredell County, NC",37097,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,21,136976,15.331,9.49,23.435,15.827,9.668,24.443,0.006%
,2012,2012,"Johnston County, NC",37101,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,14,143243,Unreliable,5.343,16.398,Unreliable,5.453,16.735,0.004%
,2012,2012,"Lincoln County, NC",37109,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,10,73507,Unreliable,6.524,25.019,Unreliable,7.221,27.692,0.003%
,2012,2012,"Mecklenburg County, NC",37119,Drug poisonings (overdose) Unintentional (X40-X44),D1,Black or African American,2054-5,12,315232,Unreliable,1.967,6.65,Unreliable,1.976,7.58,0.004%
,2012,2012,"Mecklenburg County, NC",37119,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,59,592647,9.955,7.578,12.842,9.794,7.437,12.661,0.018%
,2012,2012,"Nash County, NC",37127,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,12,56111,Unreliable,11.05,37.357,Unreliable,12.157,43.575,0.004%
,2012,2012,"New Hanover County, NC",37129,Drug poisonings (overdose) Unintentional (X40-X44),D1,White,2106-3,29,172507,16.811,11.259,24.143,17.533,11.742,25.18,0.009%
